ts,interval,angle,angular_velocity,cart_friction,cart_x,cart_velocity,input_left,input_right
1686683028.8300421,0.016666666666666666,-10.530194191999483,-1.043454529045011,0.0,3.233943911359688,7.1261822810675195,False,False
1686683028.8467822,0.016666666666666666,-11.476522488299585,-0.9463282963001021,0.0,3.352713616044184,6.306479980776633,False,False
1686683028.8635404,0.016666666666666666,-12.317149451360777,-0.840626963061192,0.0,3.4578216157237875,5.436123817925809,False,False
1686683028.8802807,0.016666666666666666,-13.044472057989006,-0.7273226066282295,0.0,3.548423679355892,4.5236044489032725,False,False
1686683028.8970323,0.016666666666666666,-13.651919126504993,-0.6074470685159863,0.0,3.623817086837562,3.57716433678533,False,False
1686683028.9260287,0.016666666666666666,-14.134002582077958,-0.4820834555729654,0.0,3.6834364924505962,2.604738955898793,False,False
1686683028.9428508,0.016666666666666666,-14.48636047906697,-0.35235789698901243,0.0,3.726848808382215,1.6139496164524085,False,False
1686683028.9596007,0.016666666666666666,-14.70579196634072,-0.2194314872737504,0.0,3.7537479686563984,0.612142199619084,False,False
1686683028.9763525,0.016666666666666666,-14.790284267991641,-0.08449230165092025,0.0,3.7639503386500337,-0.3935373258457139,False,False
1686683028.9931026,0.016666666666666666,-14.739031610492422,0.05125265749921937,0.0,3.7573913832193284,-1.396042395612239,False,False
1686683029.0098536,0.016666666666666666,-14.55244587537432,0.1865857351181024,0.0,3.734124009959146,-2.3883139337032637,False,False
1686683029.0265882,0.016666666666666666,-14.232158611463936,0.32028726391038376,0.0,3.694318777730814,-3.3631714636934316,False,False
1686683029.0433266,0.016666666666666666,-13.781013919484884,0.45114469197905116,0.0,3.6382659200025955,-4.313221548635029,False,False
1686683029.060074,0.016666666666666666,-13.203051639781432,0.5779622797034527,0.0,3.5663788941919847,-5.23079672293257,False,False
1686683029.0768163,0.016666666666666666,-12.503480244051698,0.699571395729734,0.0,3.479198948809767,-6.10793595210347,False,False
1686683029.093557,0.016666666666666666,-11.688638864099795,0.8148413799519023,0.0,3.3774000162746916,-6.936414603331318,False,False
1686683029.1102982,0.016666666666666666,-10.765947990539955,0.9226908735598407,0.0,3.2617931062192156,-7.707828060136494,False,False
1686683029.1270027,0.016666666666666666,-9.743848543182839,1.0220994473571157,0.0,3.1333293052169893,-8.413728679145231,False,False
1686683029.1437721,0.016666666666666666,-8.631729248263667,1.1121192949191716,0.0,2.9931004938979413,-9.045811065247374,False,False
1686683029.1605399,0.016666666666666666,-7.439842545873777,1.1918867023898905,0.0,2.84233697614377,-9.596136013794082,False,False
1686683029.1772757,0.016666666666666666,-6.179209578589068,1.2606329672847085,0.0,2.682401375913855,-10.057379370135138,False,False
1686683029.1940231,0.016666666666666666,-4.861515159190872,1.3176944193981965,0.0,2.514778386411649,-10.423088933022298,False,False
1686683029.2107708,0.016666666666666666,-3.498993957869816,1.362521201321056,0.0,2.341060237527927,-10.687930775727917,False,False
1686683029.2274961,0.016666666666666666,-2.1043094620933287,1.3946844957764872,0.0,2.162928057932504,-10.84790626120541,False,False
1686683029.2442896,0.016666666666666666,-0.6904275208517555,1.413881941241573,0.0,1.9821296202457006,-10.900522700710436,False,False
1686683029.261053,0.016666666666666666,0.7295135319302177,1.4199410527819731,0.0,1.8004542419005247,-10.844903960223103,False,False
1686683029.2778091,0.016666666666666666,2.1423340878372827,1.412820555907065,0.0,1.6197058425634623,-10.681832057714727,False,False
1686683029.2945287,0.016666666666666666,3.5349437276314077,1.392609639794125,0.0,1.441675308268259,-10.413716439386954,False,False
1686683029.3112884,0.016666666666666666,4.894468961234851,1.359525233603443,0.0,1.268113367611818,-10.044493579220829,False,False
1686683029.328044,0.016666666666666666,6.208376458188092,1.3139074969532416,0.0,1.100705141291428,-9.579465182830639,False,False
1686683029.3447673,0.016666666666666666,7.4645902433775495,1.2562137851894573,0.0,0.9410473882442147,-9.025088015389661,False,False
1686683029.3615065,0.016666666666666666,8.651601639550716,1.1870113961731663,0.0,0.7906292546543909,-8.388731764728119,False,False
1686683029.3782153,0.016666666666666666,9.758571064460897,1.1069694249101811,0.0,0.6508170585756261,-7.678423125310441,False,False
1686683029.3949883,0.016666666666666666,10.775421109822762,1.0168500453618652,0.0,0.522843339820497,-6.902594376782835,False,False
1686683029.4117198,0.016666666666666666,11.692920617622368,0.9174995077996062,0.0,0.4078001002073961,-6.0698532484403716,False,False
1686683029.4284685,0.016666666666666666,12.502759707454953,0.8098390898325842,0.0,0.30663587940000525,-5.188788071933998,False,False
1686683029.4451566,0.016666666666666666,13.197615883319102,0.6948561758641496,0.0,0.22015607820105743,-4.267818486182446,False,False
1686683029.4618971,0.016666666666666666,13.77121145321233,0.5735955698932287,0.0,0.14902577009797824,-3.315097665458344,False,False
1686683029.478638,0.016666666666666666,14.218362529994144,0.44715107678181276,0.0,0.09377414234029402,-2.338467577111442,False,False
1686683029.4953766,0.016666666666666666,14.535019853131448,0.31665732313730466,0.0,0.05479968272175029,-1.3454644762447097,False,False
1686683029.5121267,0.016666666666666666,14.718301588641692,0.18328173551024385,0.0,0.03237527478438551,-0.3433679833727909,False,False
1686683029.5288737,0.016666666666666666,14.766518142799486,0.04821655415779347,0.0,0.02665247506149626,0.6607161272113168,False,False
1686683029.545605,0.016666666666666666,14.67918888020587,-0.08732926259361484,0.0,0.037664410515048985,1.6597517303906366,False,False
1686683029.5623503,0.016666666666666666,14.457050485958746,-0.2221383942471249,0.0,0.06532693935491807,2.6466605887455015,False,False
1686683029.5791013,0.016666666666666666,14.102056572285575,-0.35499391367317124,0.0,0.10943794916738625,3.614217460723234,False,False
1686683029.5958471,0.016666666666666666,13.617368018605202,-0.4846885536803729,0.0,0.16967490684612585,4.554966112085702,False,False
1686683029.6125746,0.016666666666666666,13.00733346532986,-0.6100345532753426,0.0,0.24559100871420014,5.461168863334078,False,False
1686683029.6293175,0.016666666666666666,12.27745936798019,-0.7298740973496685,0.0,0.33661048976978236,6.3247999311533105,False,False
1686683029.64607,0.016666666666666666,11.434369068140144,-0.8430902998400462,0.0,0.44202382195567225,7.137589552851752,False,False
1686683029.6628206,0.016666666666666666,10.485750456009336,-0.948618612130808,0.0,0.5609836478365651,7.891121868880514,False,False
1686683029.6795292,0.016666666666666666,9.440291985508269,-1.0454584705010674,0.0,0.6925023456512918,8.576985013508816,False,False
1686683029.6962924,0.016666666666666666,8.307607051335792,-1.1326849341724774,0.0,0.8354520958764624,9.18696714894434,False,False
1686683029.7130497,0.016666666666666666,7.098147036751297,-1.2094600145844945,0.0,0.9885682150255661,9.713287670230379,False,False
1686683029.729758,0.016666666666666666,5.823103674498074,-1.2750433622532231,0.0,1.1504563428627534,10.148848947827219,False,False
1686683029.7465296,0.016666666666666666,4.494301710036459,-1.328801964461615,0.0,1.319603825326567,10.487491197778315,False,False
1686683029.763262,0.016666666666666666,3.1240831919099525,-1.3702185181265065,0.0,1.4943953452894903,10.724231746035205,False,False
1686683029.7800364,0.016666666666666666,1.7251850134001752,-1.3988981785097774,0.0,1.6731325410567024,10.855470325995373,False,False
1686683029.7967846,0.016666666666666666,0.3106115688474641,-1.414573444552711,0.0,1.8540570464899702,10.879144179108783,False,False
1686683029.8135314,0.016666666666666666,-1.1064954526594202,-1.4171070215068844,0.0,2.0353761161418333,10.794820472425414,False,False
1686683029.830282,0.016666666666666666,-2.5129880475197224,-1.4064925948603022,0.0,2.2152897906822773,10.603718555685134,False,False
1686683029.8470383,0.016666666666666666,-3.895841595739609,-1.3828535482198867,0.0,2.3920184332770305,10.308660340865694,False,False
1686683029.8637893,0.016666666666666666,-5.242281348650724,-1.3464397529111145,0.0,2.5638294389581233,9.91395298920558,False,False
1686683029.8805325,0.016666666666666666,-6.539903988618379,-1.2976226399676554,0.0,2.7290619887781986,9.425213513065225,False,False
1686683029.897246,0.016666666666666666,-7.7767928172815335,-1.2368888286631545,0.0,2.886148880662631,8.84914929503904,False,False
1686683029.91402,0.016666666666666666,-8.941625442061277,-1.1648326247797431,0.0,3.033634702246559,8.193311491372196,False,False
1686683029.930767,0.016666666666666666,-10.023773156252094,-1.0821477141908176,0.0,3.170189893769475,7.465839605318451,False,False
1686683029.9475205,0.016666666666666666,-11.013391519959129,-0.9896183637070344,0.0,3.294620553858067,6.6752151705899525,False,False
1686683029.9642763,0.016666666666666666,-11.901501924661954,-0.8881104047028252,0.0,3.405874140034598,5.830040634420791,False,False
1686683029.9809926,0.016666666666666666,-12.680064145623021,-0.7785622209610672,0.0,3.5030414839416153,4.938856466243532,False,False
1686683029.9977715,0.016666666666666666,-13.342040042375865,-0.6619758967528444,0.0,3.5853557583790234,4.010005612033223,False,False
1686683030.0145264,0.016666666666666666,-13.881448653446053,-0.5394086110701881,0.0,3.652189185246243,3.051550059792947,False,False
